cityId,stationId,countryCode,type,cityName,regionName,regionCode,lat,lon,population,elevation,timezone,culture_hIndex,culture_cIndex,culture_rIndex,culture_aIndex,culture_iIndex,culture_nIndex,formations_mIndex,formations_rIndex,beach_gIndex,beach_wIndex,beach_bIndex,beach_sIndex,beach_rIndex,beach_nIndex,beach_uIndex,beach_oIndex
82034,NIM00065250,NG,CITY,Port Harcourt,Rivers State,RI,4.777419999999999,7.0134,1148665,18.0,Africa__Lagos,5,13,246,2,0,0,0,0,0,0,0,0,0,0,0,0
82400,NIM00065201,NG,CITY,Apapa,Lagos,LA,6.4488,3.35901,217362,,Africa__Lagos,17,46,118,12,0,12,0,0,0,0,0,0,0,0,0,0
81751,NIM00065201,NG,CITY,Ebute Ikorodu,Lagos,LA,6.600860000000001,3.4881800000000003,535619,,Africa__Lagos,19,50,140,12,0,12,0,0,0,0,0,0,0,0,0,0
82318,NIM00065201,NG,CITY,Lagos,Lagos,LA,6.45407,3.3946699999999996,21324000,34.0,Africa__Lagos,21,50,154,12,0,12,0,0,0,0,0,0,0,0,0,9
82499,NIM00065101,NG,CITY,Ilorin,Kwara State,KW,8.49664,4.54214,847582,,Africa__Lagos,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0
81937,NIM00065101,NG,CITY,Ogbomoso,Oyo State,OY,8.13373,4.24014,1032000,329.0,Africa__Lagos,6,5,68,0,0,0,52,0,0,0,0,0,0,0,0,0
82491,NIM00065046,NG,CITY,Kano,Kano State,KN,12.000119999999999,8.51672,3626068,488.0,Africa__Lagos,16,9,103,0,0,6,38,0,0,0,0,0,0,0,0,0
82453,NIM00065123,NG,CITY,Minna,Niger State,NI,9.61524,6.54776,291905,,Africa__Lagos,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0
158848,NO000050540,NO,CITY,Bergen,Overijssel,OV,60.391999999999996,5.327999999999999,279792,,Europe__Oslo,239,783,270,201,12,211,221,3,0,0,0,0,0,0,0,2
2534569,NO000050540,NO,CITY,Bergen,Overijssel,OV,60.392990000000005,5.32415,279792,5.0,Europe__Oslo,225,783,270,201,12,214,220,3,0,0,0,0,0,0,0,2
158862,NOE00109885,NO,CITY,Bærum,Overijssel,OV,59.889959999999995,10.526489999999999,122348,,Europe__Oslo,362,265,160,346,29,351,88,0,0,0,0,0,0,0,0,7
84640,NOE00134274,NO,CITY,Oslo,Oslo,03,59.91273,10.746089999999999,681071,23.0,Europe__Oslo,1025,1277,825,1916,134,792,296,0,0,0,0,0,0,0,0,61
158945,NOE00110590,NO,CITY,Stavanger,Rogaland,11,58.969409999999996,5.72856,132729,,Europe__Oslo,255,292,237,47,0,325,103,0,0,0,0,1,0,0,0,12
158602,NOE00111040,NO,CITY,Trondheim,Trøndelag,50,63.42811,10.39687,193501,,Europe__Oslo,249,362,201,143,6,69,45,0,0,0,0,1,0,0,0,1
85034,NPM00044477,NP,CITY,Dharān,Central Region,1,26.814359999999997,87.27972,116181,,Asia__Kathmandu,28,13,105,5,0,46,8,0,0,0,0,0,0,0,0,0
84919,NP000444540,NP,CITY,Kathmandu,Western Region,3,27.701690000000003,85.3206,1442271,1317.0,Asia__Kathmandu,393,457,912,40,0,337,129,0,0,0,0,0,0,0,0,2
85553,NP000444540,NP,CITY,Pātan,Western Region,3,27.676579999999998,85.31416999999999,220802,,Asia__Kathmandu,315,400,900,30,0,10,18,0,0,0,0,0,0,0,0,0
85199,NZM00093110,NZ,CITY,Auckland,Auckland Region,AUK,-36.84853,174.76349,1467800,,Pacific__Auckland,209,429,988,177,8,784,241,4,0,0,0,0,0,0,0,78
85095,NZM00093110,NZ,CITY,Manukau City,Auckland Region,AUK,-36.99282,174.87986,362000,,Pacific__Auckland,67,94,851,5,0,168,70,0,0,0,0,0,0,0,0,0
85562,NZM00093110,NZ,CITY,North Shore,Auckland Region,AUK,-36.8,174.75,207865,,Pacific__Auckland,108,324,991,155,6,256,63,4,0,0,0,0,0,0,0,9
85106,NZM00093781,NZ,CITY,Christchurch,Canterbury Region,CAN,-43.53333,172.63333,377200,20.0,Pacific__Auckland,177,316,517,147,6,254,37,0,0,0,0,0,0,0,0,0
85008,NZM00093439,NZ,CITY,Lower Hutt,Wellington Region,WGN,-41.21667,174.91666999999998,103400,0.0,Pacific__Auckland,210,353,441,434,12,123,45,0,0,0,0,0,0,0,0,7
84904,NZM00093439,NZ,CITY,Wellington,Wellington Region,WGN,-41.286640000000006,174.77557,418500,0.0,Pacific__Auckland,206,362,392,467,23,148,63,0,0,0,0,2,0,0,0,8
159021,NZM00093439,NZ,CITY,Wellington City,Wellington Region,WGN,-41.253,174.75423999999998,215400,,Pacific__Auckland,209,366,384,473,23,145,65,0,0,0,0,0,0,0,0,0
85366,MUM00041256,OM,CITY,Bawshar,Muscat Governorate,MA,23.57769,58.39982,159487,,Asia__Muscat,43,100,322,7,0,36,12,0,0,0,0,0,0,0,0,2
85149,MUM00041256,OM,CITY,Muscat,Muscat Governorate,MA,23.58413,58.40778,797000,69.0,Asia__Muscat,80,150,434,12,0,63,26,0,0,0,0,0,0,0,0,9
85346,MUM00041256,OM,CITY,Seeb,Muscat Governorate,MA,23.670270000000002,58.18911,237816,,Asia__Muscat,21,38,200,5,0,9,0,0,0,0,0,0,0,0,0,3
85289,MUM00041246,OM,CITY,Sohar,Al Batinah North Governorate,BS,24.34745,56.70936999999999,108274,4.0,Asia__Muscat,8,14,26,0,0,6,0,0,0,0,0,0,0,0,0,0
85221,MUM00041316,OM,CITY,Şalālah,Dhofar Governorate,ZU,17.01505,54.092369999999995,163140,,Asia__Muscat,22,19,134,33,0,15,46,0,0,0,0,0,0,0,0,0
84959,MUM00041252,OM,CITY,‘Ibrī,Ad Dhahirah Governorate,ZA,23.22573,56.515719999999995,101640,,Asia__Muscat,24,0,174,9,0,0,28,0,0,0,0,0,0,0,0,0
87187,PE000084752,PE,CITY,Arequipa,Arequipa,ARE,-16.398889999999998,-71.535,1008290,2335.0,America__Lima,127,192,317,28,0,47,34,0,0,0,0,0,0,0,0,0
87053,PEM00084628,PE,CITY,Callao,Callao,CAL,-12.05659,-77.11814,994494,5.0,America__Lima,665,892,963,266,6,79,48,0,0,0,0,0,0,0,0,22
86391,PEM00084628,PE,CITY,Lima,Lima Province,LMA,-12.04318,-77.02824,8574974,154.0,America__Lima,534,930,949,305,6,135,62,0,0,0,0,0,0,0,0,52
86565,PEM00084452,PE,CITY,Chiclayo,Lambayeque,LAM,-6.77137,-79.84088,577375,27.0,America__Lima,103,57,78,6,0,3,1,0,0,0,0,0,0,0,0,0
86472,PEM00084691,PE,CITY,Chincha Alta,Ica,ICA,-13.40985,-76.13235,153076,97.0,America__Lima,52,7,47,10,0,9,1,0,0,0,0,0,0,0,0,0
86338,PEM00084691,PE,CITY,Pisco,Ica,ICA,-13.710289999999999,-76.20538,109965,17.0,America__Lima,33,23,33,19,0,12,0,0,0,0,0,0,0,0,0,0
86030,PEM00084686,PE,CITY,Cusco,Cusco,CUS,-13.522639999999999,-71.96734000000001,428450,3399.0,America__Lima,160,184,169,123,0,51,68,0,0,0,0,0,0,0,0,0
86192,PE000084377,PE,CITY,Iquitos,Loreto,LOR,-3.7491199999999996,-73.25383000000001,437620,106.0,America__Lima,18,20,27,12,0,33,0,0,0,0,0,0,0,0,0,4
85708,PEM00084735,PE,CITY,Juliaca,Puno,PUN,-15.5,-70.13333,276110,3825.0,America__Lima,26,17,18,0,0,8,8,0,0,0,0,0,0,0,0,0
86241,PEM00084735,PE,CITY,Puno,Puno,PUN,-15.8422,-70.0199,128637,3830.0,America__Lima,24,29,33,2,0,7,3,0,0,0,0,0,0,0,0,0
86530,PEM00084401,PE,CITY,Piura,Piura,PIU,-5.19449,-80.63282,473025,36.0,America__Lima,39,20,95,0,0,0,0,0,0,0,0,0,0,0,0,0
86551,PEM00084401,PE,CITY,Sullana,Piura,PIU,-4.9038900000000005,-80.68528,162434,60.0,America__Lima,50,49,10,1,0,18,4,0,0,0,0,0,0,0,0,6
86187,PEM00084515,PE,CITY,Pucallpa,Ucayali,UCA,-8.37915,-74.55386999999999,326040,154.0,America__Lima,18,28,36,2,0,12,0,0,0,0,0,0,0,0,0,2
86103,PEM00084782,PE,CITY,Tacna,Tacna,TAC,-18.01465,-70.25362,286240,552.0,America__Lima,48,51,37,12,0,0,0,0,0,0,0,0,0,0,0,0
85276,PE000084455,PE,CITY,Tarapoto,San Martín,SAM,-6.50139,-76.36556,180073,356.0,America__Lima,20,17,22,0,0,12,0,0,0,0,0,0,0,0,0,0
85460,PEM00084501,PE,CITY,Trujillo,La Libertad,LAL,-8.11599,-79.02998000000001,919899,34.0,America__Lima,107,62,327,35,0,41,10,0,0,0,0,0,0,0,0,0
85153,PEM00084370,PE,CITY,Tumbes,Tumbes,TUM,-3.56694,-80.45153,109223,6.0,America__Lima,29,5,21,0,0,6,0,0,0,0,0,0,0,0,0,0
91449,RP000098429,PH,CITY,Angono,Occidental Mindoro,MDC,14.5266,121.1536,113283,66.0,Asia__Manila,1110,699,919,121,0,28,16,0,0,0,0,0,0,0,0,2
91348,RP000098429,PH,CITY,Bacoor,Occidental Mindoro,MDC,14.458960000000001,120.93851000000001,600609,7.0,Asia__Manila,1230,1068,939,274,0,31,4,0,0,0,0,0,0,0,0,2
90859,RP000098429,PH,CITY,Binangonan,Occidental Mindoro,MDC,14.4646,121.1929,282474,,Asia__Manila,415,172,940,30,0,30,14,0,0,0,0,0,0,0,0,0
90676,RP000098429,PH,CITY,Biñan,Occidental Mindoro,MDC,14.342670000000002,121.08071000000001,333028,67.0,Asia__Manila,369,181,933,35,0,14,4,0,0,0,0,0,0,0,0,0
90232,RP000098429,PH,CITY,Cabuyao,Occidental Mindoro,MDC,14.2726,121.1262,308745,,Asia__Manila,285,144,789,21,0,21,30,0,0,0,0,0,0,0,0,0
90128,RP000098429,PH,CITY,Cavite City,Occidental Mindoro,MDC,14.48369,120.89878,102806,7.0,Asia__Manila,1278,761,958,228,0,18,0,0,0,0,0,0,0,0,0,0
89770,RP000098429,PH,CITY,Dasmariñas,Occidental Mindoro,MDC,14.32944,120.93666999999999,659019,,Asia__Manila,1087,600,911,151,0,30,12,0,0,0,0,0,0,0,0,0
90414,RP000098429,PH,CITY,General Trias,Occidental Mindoro,MDC,14.38694,120.88167,314303,22.0,Asia__Manila,470,164,918,40,0,12,0,0,0,0,0,0,0,0,0,0
90489,RP000098429,PH,CITY,Imus,Occidental Mindoro,MDC,14.429720000000001,120.93666999999999,403785,21.0,Asia__Manila,1177,612,931,184,0,18,0,0,0,0,0,0,0,0,0,0
89208,RP000098429,PH,CITY,Las Piñas,Metro Manila,00,14.450560000000001,120.98278,590000,,Asia__Manila,1180,1062,938,276,0,31,6,0,0,0,0,0,0,0,0,5
89181,RP000098429,PH,CITY,Los Baños,Occidental Mindoro,MDC,14.17025,121.24181000000002,112008,,Asia__Manila,254,120,607,4,0,23,66,0,0,0,0,0,0,0,0,0
89647,RP000098429,PH,CITY,Makati City,Metro Manila,00,14.550270000000001,121.03268999999999,582602,15.0,Asia__Manila,1243,1061,954,279,0,70,40,0,0,0,0,0,0,0,0,5
88489,RP000098429,PH,CITY,Naic,Occidental Mindoro,MDC,14.31812,120.76608999999999,111454,,Asia__Manila,213,48,338,16,0,43,30,0,0,0,0,0,0,0,0,8
87853,RP000098429,PH,CITY,Pasay,Metro Manila,00,14.537479999999999,121.00143999999999,416522,,Asia__Manila,1260,1055,988,257,0,25,6,0,0,0,0,0,0,0,0,1
88193,RP000098429,PH,CITY,Pulong Santa Cruz,Occidental Mindoro,MDC,14.27324,121.07643,101914,52.0,Asia__Manila,264,144,923,21,0,15,14,0,0,0,0,0,0,0,0,0
88374,RP000098429,PH,CITY,San Pedro,Occidental Mindoro,MDC,14.3595,121.0473,325809,17.0,Asia__Manila,492,205,929,43,0,19,0,0,0,0,0,0,0,0,0,0
87238,RP000098429,PH,CITY,Santa Rosa,Occidental Mindoro,MDC,14.312220000000002,121.11138999999999,353767,20.0,Asia__Manila,254,125,932,19,0,11,10,0,0,0,0,0,0,0,0,0
86763,RP000098429,PH,CITY,Santo Tomas,Occidental Mindoro,MDC,14.1079,121.14136,179844,,Asia__Manila,229,169,612,21,0,31,65,0,0,0,0,0,0,0,0,0
86988,RP000098429,PH,CITY,Silang,Occidental Mindoro,MDC,14.215670000000001,120.97137,248085,,Asia__Manila,288,96,894,27,0,8,4,0,0,0,0,0,0,0,0,0
87168,RP000098429,PH,CITY,Taguig,Metro Manila,00,14.5243,121.0792,804915,6.0,Asia__Manila,1181,1047,930,271,0,44,60,0,0,0,0,0,0,0,0,3
86849,RP000098429,PH,CITY,Tanay,Occidental Mindoro,MDC,14.4968,121.2846,117830,,Asia__Manila,197,46,499,10,0,28,36,0,0,0,0,0,0,0,0,0
87216,RP000098429,PH,CITY,Tanza,Occidental Mindoro,MDC,14.39834,120.85543999999999,226188,34.0,Asia__Manila,439,144,915,38,0,9,0,0,0,0,0,0,0,0,0,0
91170,RP000098430,PH,CITY,Antipolo,Occidental Mindoro,MDC,14.625779999999999,121.12251,776386,156.0,Asia__Manila,1180,1054,949,262,0,79,141,0,0,0,0,0,0,0,0,2
91291,RP000098430,PH,CITY,Apalit,Central Luzon,03,14.95333,120.77,107965,,Asia__Manila,513,77,1004,32,0,6,0,0,0,0,0,0,0,0,0,0
91086,RP000098430,PH,CITY,Baliuag,Central Luzon,03,14.954720000000002,120.89693999999999,149954,,Asia__Manila,362,60,726,7,0,0,0,0,0,0,0,0,0,0,0,0
91462,RP000098430,PH,CITY,Bocaue,Central Luzon,03,14.798329999999998,120.92611000000001,119675,9.0,Asia__Manila,458,129,969,19,0,39,5,0,0,0,0,0,0,0,0,10
89998,RP000098430,PH,CITY,Cainta,Occidental Mindoro,MDC,14.5786,121.1222,322128,37.0,Asia__Manila,1162,1011,916,237,0,31,33,0,0,0,0,0,0,0,0,0
90569,RP000098430,PH,CITY,Caloocan City,Metro Manila,00,14.649529999999999,120.96788000000001,1583978,,Asia__Manila,1252,1054,1027,301,0,87,207,0,0,0,0,0,0,0,0,13
90436,RP000098430,PH,CITY,Calumpit,Central Luzon,03,14.91639,120.76583000000001,108757,10.0,Asia__Manila,523,91,967,37,0,3,0,0,0,0,0,0,0,0,0,0
90193,RP000098430,PH,CITY,Guyong,Central Luzon,03,14.8361,120.97843999999999,155391,42.0,Asia__Manila,384,124,963,17,0,39,11,0,0,0,0,0,0,0,0,0
90519,RP000098430,PH,CITY,Hagonoy,Central Luzon,03,14.834129999999998,120.73271000000001,123531,,Asia__Manila,336,56,708,9,0,0,0,0,0,0,0,0,0,0,0,0
88905,RP000098430,PH,CITY,Malolos,Central Luzon,03,14.8443,120.81038999999998,252074,19.0,Asia__Manila,343,76,788,14,0,30,0,0,0,0,0,0,0,0,0,0
88785,RP000098430,PH,CITY,Mandaluyong City,Metro Manila,00,14.5832,121.0409,386276,24.0,Asia__Manila,1247,1053,973,250,0,34,9,0,0,0,0,0,0,0,0,0
89176,RP000098430,PH,CITY,Manila,Metro Manila,00,14.6042,120.9822,1780148,16.0,Asia__Manila,1267,1056,1015,308,0,95,201,0,0,0,0,0,0,0,0,5
89018,RP000098430,PH,CITY,Marilao,Central Luzon,03,14.757779999999999,120.94833,221965,9.0,Asia__Manila,1087,517,966,125,0,39,5,0,0,0,0,0,0,0,0,10
89594,RP000098430,PH,CITY,Meycauayan,Central Luzon,03,14.736939999999999,120.96083,209083,,Asia__Manila,1226,743,974,172,0,39,7,0,0,0,0,0,0,0,0,5
88008,RP000098430,PH,CITY,Navotas,Metro Manila,00,14.666670000000002,120.95,249463,,Asia__Manila,1250,1012,1017,240,0,39,7,0,0,0,0,0,0,0,0,0
88367,RP000098430,PH,CITY,Pandi,Central Luzon,03,14.865,120.95721999999999,107805,,Asia__Manila,378,95,966,17,0,39,3,0,0,0,0,0,0,0,0,0
91410,RP000098430,PH,CITY,Pasig City,Metro Manila,00,14.586910000000001,121.0614,617301,,Asia__Manila,1175,1056,936,275,0,73,82,0,0,0,0,0,0,0,0,0
87864,RP000098430,PH,CITY,Plaridel,Central Luzon,03,14.887220000000001,120.85722,107805,,Asia__Manila,391,76,855,14,0,30,0,0,0,0,0,0,0,0,0,0
88518,RP000098430,PH,CITY,Quezon City,Metro Manila,00,14.6488,121.0509,2936116,49.0,Asia__Manila,1226,1055,973,301,0,91,215,0,0,0,0,0,0,0,0,3
89572,RP000098430,PH,CITY,Rodriguez,Occidental Mindoro,MDC,14.760110000000001,121.19993000000001,369222,,Asia__Manila,247,134,952,16,0,16,160,0,0,0,0,0,0,0,0,0
87915,RP000098430,PH,CITY,San Jose del Monte,Central Luzon,03,14.813889999999999,121.04528,574089,100.0,Asia__Manila,1171,926,947,211,0,55,133,0,0,0,0,0,0,0,0,1
88275,RP000098430,PH,CITY,San Juan,Metro Manila,00,14.6,121.0333,122180,20.0,Asia__Manila,1236,1055,986,249,0,31,9,0,0,0,0,0,0,0,0,0
88604,RP000098430,PH,CITY,San Mateo,Occidental Mindoro,MDC,14.6982,121.1236,252527,,Asia__Manila,1151,686,950,145,0,22,93,0,0,0,0,0,0,0,0,0
90760,RPM00098330,PH,CITY,Arayat,Central Luzon,03,15.1505,120.7697,133492,8.0,Asia__Manila,246,46,627,26,0,14,10,0,0,0,0,0,0,0,0,1
90087,RPM00098330,PH,CITY,Cabanatuan City,Central Luzon,03,15.48586,120.96648,302231,44.0,Asia__Manila,144,12,255,0,0,0,2,0,0,0,0,0,0,0,0,0
89962,RPM00098330,PH,CITY,Candaba,Central Luzon,03,15.0956,120.8267,111586,,Asia__Manila,309,45,544,26,0,14,10,0,0,0,0,0,0,0,0,0
90418,RPM00098330,PH,CITY,Capas,Central Luzon,03,15.331170000000002,120.5898,140202,53.0,Asia__Manila,133,37,299,13,0,3,0,0,0,0,0,0,0,0,0,0
90406,RPM00098330,PH,CITY,Concepcion,Central Luzon,03,15.325460000000001,120.65723,154188,,Asia__Manila,114,33,283,1,0,8,10,0,0,0,0,0,0,0,0,0
90206,RPM00098330,PH,CITY,Gapan,Central Luzon,03,15.3072,120.9464,110303,24.0,Asia__Manila,145,10,205,0,0,0,2,0,0,0,0,0,0,0,0,0
90076,RPM00098330,PH,CITY,Guimba,Central Luzon,03,15.6605,120.7683,118655,,Asia__Manila,88,10,108,0,0,0,4,0,0,0,0,0,0,0,0,0
89006,RPM00098330,PH,CITY,Mabalacat City,Central Luzon,03,15.22303,120.57117,250799,,Asia__Manila,145,49,430,15,0,14,14,0,0,0,0,0,0,0,0,0
88688,RPM00098330,PH,CITY,Magalang,Central Luzon,03,15.2151,120.6596,113147,46.0,Asia__Manila,180,57,565,15,0,20,10,0,0,0,0,0,0,0,0,0
88174,RPM00098330,PH,CITY,San Ildefonso,Central Luzon,03,15.0809,120.941,104471,,Asia__Manila,172,15,302,0,0,256,12,0,0,0,0,0,0,0,0,0
88288,RPM00098330,PH,CITY,Santa Maria,Central Luzon,03,15.5232,120.7925,256454,27.0,Asia__Manila,114,8,198,0,0,0,0,0,0,0,0,0,0,0,0,0
86776,RPM00098330,PH,CITY,Santo Rosario,Central Luzon,03,15.6447,120.8612,306659,49.0,Asia__Manila,69,9,108,0,0,0,0,0,0,0,0,0,0,0,0,0
87261,RPM00098330,PH,CITY,Talavera,Central Luzon,03,15.5883,120.9192,124829,,Asia__Manila,131,15,255,0,0,0,0,0,0,0,0,0,0,0,0,0
87094,RPM00098330,PH,CITY,Tarlac City,Central Luzon,03,15.480170000000001,120.59794,342493,46.0,Asia__Manila,126,25,171,0,0,0,2,0,0,0,0,0,0,0,0,0
91639,RPM00098328,PH,CITY,Baguio,Cordillera Administrative Region,15,16.41639,120.59306000000001,345366,1540.0,Asia__Manila,118,78,355,12,0,14,59,0,0,0,0,0,0,0,0,0
89479,RPM00098328,PH,CITY,La Trinidad,Cordillera Administrative Region,15,16.455,120.5875,129133,,Asia__Manila,121,78,353,12,0,14,57,0,0,0,0,0,0,0,0,0
88340,RPM00098328,PH,CITY,San Fernando,Ilocos Region,01,16.61591,120.31663,121812,,Asia__Manila,45,8,194,4,0,21,0,0,0,0,0,0,0,0,0,14
90933,RPM00098325,PH,CITY,Bayambang,Ilocos Region,01,15.8127,120.4557,118205,,Asia__Manila,82,14,112,0,0,0,6,0,0,0,0,0,0,0,0,0
90122,RPM00098325,PH,CITY,Dagupan,Ilocos Region,01,16.043129999999998,120.33325,171271,,Asia__Manila,99,28,177,6,0,3,0,0,0,0,0,0,0,0,0,2
89205,RPM00098325,PH,CITY,Lingayen,Ilocos Region,01,16.02182,120.23194,103278,,Asia__Manila,85,22,154,6,0,3,6,0,0,0,0,0,0,0,0,2
89185,RPM00098325,PH,CITY,Malasiqui,Ilocos Region,01,15.9201,120.414,130275,,Asia__Manila,98,23,207,0,0,0,4,0,0,0,0,0,0,0,0,0
89355,RPM00098325,PH,CITY,Mangaldan,Ilocos Region,01,16.07,120.4025,106331,8.0,Asia__Manila,105,28,192,2,0,3,6,0,0,0,0,0,0,0,0,0
87410,RPM00098325,PH,CITY,Urdaneta,Ilocos Region,01,15.97611,120.57111,132940,,Asia__Manila,62,7,135,0,0,4,10,0,0,0,0,0,0,0,0,0
90061,RPM00098646,PH,CITY,Carcar,Bataan,BAN,10.1061,123.6402,119664,,Asia__Manila,65,10,84,24,0,13,9,0,0,0,0,0,0,0,0,0
90143,RPM00098646,PH,CITY,Cebu City,Bataan,BAN,10.31672,123.89071000000001,922611,,Asia__Manila,231,146,519,26,0,60,43,0,0,0,0,0,0,0,0,2
90011,RPM00098646,PH,CITY,Consolacion,Bataan,BAN,10.3766,123.9573,131528,,Asia__Manila,211,136,425,24,0,54,21,0,0,0,0,0,0,0,0,0
88874,RPM00098646,PH,CITY,Lapu-Lapu City,Bataan,BAN,10.31028,123.94944,350467,,Asia__Manila,200,134,427,24,0,51,12,0,0,0,0,0,0,0,0,0
89473,RPM00098646,PH,CITY,Liloan,Bataan,BAN,10.3991,123.9992,118753,,Asia__Manila,187,130,367,24,0,48,16,0,0,0,0,0,0,0,0,0
89091,RPM00098646,PH,CITY,Mandaue City,Bataan,BAN,10.32361,123.92222,362654,,Asia__Manila,207,134,435,24,0,54,23,0,0,0,0,0,0,0,0,0
88805,RPM00098646,PH,CITY,Minglanilla,Bataan,BAN,10.24498,123.7964,132135,0.0,Asia__Manila,159,120,406,18,0,15,26,0,0,0,0,0,0,0,0,4
88957,RPM00098646,PH,CITY,Naga,Bataan,BAN,10.20898,123.758,115750,0.0,Asia__Manila,161,75,302,42,0,9,18,0,0,0,0,0,0,0,0,0
86802,RPM00098646,PH,CITY,Talisay,Bataan,BAN,10.24472,123.84943999999999,227645,,Asia__Manila,190,134,443,18,0,39,24,0,0,0,0,0,0,0,0,8
87388,RPM00098646,PH,CITY,Toledo,Bataan,BAN,10.3773,123.6386,156916,,Asia__Manila,21,8,72,2,0,6,18,0,0,0,0,0,0,0,0,0
89427,RP000098836,PH,CITY,City of Isabela,Autonomous Region in Muslim Mindanao,14,6.70407,121.97117,112788,,Asia__Manila,11,2,30,0,0,3,8,0,0,0,0,0,0,0,0,2
86993,RP000098836,PH,CITY,Zamboanga,Zamboanga Sibugay,ZSI,6.91028,122.07388999999999,861799,,Asia__Manila,78,22,180,0,0,16,12,0,0,0,0,0,0,0,0,3
90038,RPM00098644,PH,CITY,Danao,Bataan,BAN,9.554210000000001,123.75648000000001,136471,9.0,Asia__Manila,46,14,267,18,0,47,4,0,0,0,0,0,0,0,0,42
87422,RPM00098644,PH,CITY,Tagbilaran City,Bataan,BAN,9.655560000000001,123.85219,105051,145.0,Asia__Manila,105,21,376,31,0,59,10,0,0,0,0,0,0,0,0,6
90211,RP000098444,PH,CITY,Daraga,Albay,ALB,13.1483,123.7124,126595,,Asia__Manila,115,29,154,8,0,40,10,0,0,0,0,0,0,0,0,0
88677,RP000098444,PH,CITY,Iriga City,Albay,ALB,13.4324,123.4115,111757,,Asia__Manila,62,5,73,0,0,4,8,0,0,0,0,0,0,0,0,0
89360,RP000098444,PH,CITY,Legaspi,Albay,ALB,13.14125,123.74073,196639,,Asia__Manila,109,29,137,8,0,25,10,0,0,0,0,0,0,0,0,0
89629,RP000098444,PH,CITY,Ligao,Albay,ALB,13.216970000000002,123.51924,111399,,Asia__Manila,47,11,75,0,0,38,10,0,0,0,0,0,0,0,0,0
86847,RP000098444,PH,CITY,Sorsogon,Albay,ALB,12.973889999999999,123.99333,168110,49.0,Asia__Manila,12,1,38,0,0,13,13,0,0,0,0,0,0,0,0,0
87557,RP000098444,PH,CITY,Tabaco,Albay,ALB,13.35861,123.73361000000001,133868,,Asia__Manila,60,15,83,2,0,18,18,0,0,0,0,0,0,0,0,0
88726,RP000982230,PH,CITY,Laoag,Ilocos Region,01,18.1978,120.5957,111125,,Asia__Manila,115,17,127,501,0,6,4,0,0,0,0,0,0,0,0,0
88948,RPM00098550,PH,CITY,MacArthur,Batanes,BTN,10.834719999999999,124.99528000000001,215031,,Asia__Manila,33,2,51,7,0,24,17,0,0,0,0,0,0,0,0,2
88063,RPM00098550,PH,CITY,Panalanoy,Batanes,BTN,11.25111,125.00639,189090,16.0,Asia__Manila,151,29,166,2,0,57,13,0,0,0,0,0,0,0,0,3
87373,RPM00098550,PH,CITY,Tacloban,Batanes,BTN,11.24333,125.00471999999999,242089,,Asia__Manila,151,29,167,2,0,57,13,0,0,0,0,0,0,0,0,5
86791,RP000986530,PH,CITY,Surigao,Caraga,13,9.789,125.495,154137,,Asia__Manila,21,6,64,0,0,24,14,0,0,0,0,0,0,0,0,1
86886,RPM00098233,PH,CITY,Tabuk,Cordillera Administrative Region,15,17.473779999999998,121.46798999999999,110642,325.0,Asia__Manila,12,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0
86760,RPM00098233,PH,CITY,Tuguegarao,Cagayan Valley,02,17.61577,121.72285,153502,,Asia__Manila,59,5,88,1,0,16,0,0,0,0,0,0,0,0,0,0
92495,PKM00041600,PK,CITY,Daska Kalan,Punjab,PB,32.324220000000004,74.35039,146579,217.0,Asia__Karachi,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
90862,PKM00041600,PK,CITY,Sialkot,Punjab,PB,32.49268,74.53134,920000,256.0,Asia__Karachi,81,4,139,0,0,0,0,0,0,0,0,0,0,0,0,0
90829,PKM00041600,PK,CITY,Wazirabad,Punjab,PB,32.44324,74.12,102444,215.0,Asia__Karachi,23,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0
91757,PKM00041764,PK,CITY,Hyderabad,Sindh,SD,25.39242,68.37366,3429471,13.0,Asia__Karachi,71,21,467,0,0,9,0,0,0,0,0,0,0,0,0,1
91265,PKM00041764,PK,CITY,Tando Adam,Sindh,SD,25.768179999999997,68.66196,145719,,Asia__Karachi,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
91505,PKM00041764,PK,CITY,Tando Allahyar,Sindh,SD,25.4605,68.71745,133487,,Asia__Karachi,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
92945,PLM00012375,PL,CITY,Bemowo,Masovian Voivodeship,MZ,52.2546,20.90844,120449,108.0,Europe__Warsaw,1195,1419,1503,2842,100,134,49,0,0,0,0,0,0,0,0,0
92866,PLM00012375,PL,CITY,Białołeka,Masovian Voivodeship,MZ,52.32127,20.97204,116127,80.0,Europe__Warsaw,1146,1426,1334,2881,76,166,46,0,0,0,0,0,0,0,0,5
92969,PLM00012375,PL,CITY,Bielany,Masovian Voivodeship,MZ,52.29242,20.93531,134854,,Europe__Warsaw,1183,1405,1438,2855,76,167,57,0,0,0,0,0,0,0,0,4
