countryCode,type,cityName,cityId,regionName,population,regionCode,lat,lon,elevation,timezone
DO,CITY,San Pedro de Macorís,26181,San Pedro de Macorís,217899,23,18.4539,-69.30864,4.0,America__Santo_Domingo
DO,CITY,Santa Cruz de Barahona,26609,Barahona Province,138159,04,18.20854,-71.10077,10.0,America__Santo_Domingo
DO,CITY,Santiago de los Caballeros,26078,Santiago Province,1200000,25,19.4517,-70.69703,175.0,America__Santo_Domingo
DO,CITY,Santo Domingo,25982,Distrito Nacional,2581827,01,18.47186,-69.89232,14.0,America__Santo_Domingo
DO,CITY,Santo Domingo Este,26208,Santo Domingo Province,700000,32,18.48847,-69.85707,10.0,America__Santo_Domingo
DO,CITY,Santo Domingo Oeste,26488,Santo Domingo Province,701269,32,18.5,-70.0,12.0,America__Santo_Domingo
DO,CITY,Villa Altagracia,143587,San Cristóbal Province,270000,21,18.633329999999997,-70.25,,America__Santo_Domingo
DZ,CITY,Algiers,26903,Algiers Province,3415811,16,36.73225,3.0874599999999996,0.0,Africa__Algiers
DZ,CITY,Annaba,25957,Annaba Province,257359,23,36.9,7.7666699999999995,3.0,Africa__Algiers
DZ,CITY,Aïn Beïda,26549,Oum El Bouaghi Province,116064,04,35.79639,7.39278,1020.0,Africa__Algiers
DZ,CITY,Aïn Oussera,26482,Djelfa Province,118687,17,35.45139,2.90583,687.0,Africa__Algiers
DZ,CITY,Bab Ezzouar,26052,Algiers Province,275630,16,36.72615,3.1829099999999997,19.0,Africa__Algiers
DZ,CITY,Baraki,26351,Tipasa Province,105402,42,36.66655,3.09606,33.0,Africa__Algiers
DZ,CITY,Batna,25981,Batna Province,280798,05,35.55597,6.17414,1048.0,Africa__Algiers
DZ,CITY,Bejaïa,26535,Béjaïa Province,176139,06,36.75587,5.0843300000000005,949.0,Africa__Algiers
DZ,CITY,Biskra,26193,Biskra,307987,07,34.85038,5.72805,87.0,Africa__Algiers
DZ,CITY,Blida,26562,Blida Province,331779,09,36.470040000000004,2.8277,260.0,Africa__Algiers
DZ,CITY,Bordj Bou Arreridj,26456,Bordj Bou Arréridj Province,168346,34,36.073209999999996,4.761080000000001,928.0,Africa__Algiers
DZ,CITY,Bordj el Kiffan,26017,Algiers Province,123246,16,36.748709999999996,3.1924900000000003,32.0,Africa__Algiers
DZ,CITY,Boumerdas,26581,Boumerdès Province,786499,35,36.76639,3.4771699999999996,50.0,Africa__Algiers
DZ,CITY,Béchar,26413,Béchar Province,165627,08,31.616670000000003,-2.21667,747.0,Africa__Algiers
DZ,CITY,Chlef,26260,Chlef Province,178616,02,36.16525,1.3345200000000002,114.0,Africa__Algiers
DZ,CITY,Constantine,26545,Constantine Province,450097,25,36.365,6.614719999999999,574.0,Africa__Algiers
DZ,CITY,Djelfa,26639,Djelfa Province,897920,17,34.67279,3.263,1100.0,Africa__Algiers
DZ,CITY,Ech Chettia,26163,Chlef Province,167955,02,36.19591,1.25537,140.0,Africa__Algiers
DZ,CITY,El Achir,26284,Bordj Bou Arréridj Province,158333,34,36.06386,4.62744,998.0,Africa__Algiers
DZ,CITY,El Eulma,26553,Sétif Province,128351,19,36.152809999999995,5.69016,959.0,Africa__Algiers
DZ,CITY,Ghardaïa,26396,Ghardaïa Province,120000,47,32.49094,3.6734699999999996,572.0,Africa__Algiers
DZ,CITY,Guelma,26093,Guelma Province,123590,24,36.462140000000005,7.426080000000001,256.0,Africa__Algiers
DZ,CITY,Jijel,26919,Jijel Province,148000,18,36.821,5.76352,10.0,Africa__Algiers
DZ,CITY,Khenchela,26367,Khenchela Province,117000,40,35.435829999999996,7.143330000000001,1128.0,Africa__Algiers
DZ,CITY,Laghouat,26170,Laghouat Province,113872,03,33.8,2.8651400000000002,769.0,Africa__Algiers
DZ,CITY,Mascara,26837,Mascara Province,150000,29,35.396640000000005,0.14027,590.0,Africa__Algiers
DZ,CITY,Mostaganem,26511,Mostaganem Province,130000,27,35.93115,0.08918,104.0,Africa__Algiers
DZ,CITY,Médéa,25990,Médéa Province,147707,26,36.26417,2.75393,910.0,Africa__Algiers
DZ,CITY,M’Sila,26501,M'Sila Province,100000,28,35.70583,4.54194,471.0,Africa__Algiers
DZ,CITY,Oran,26276,Oran Province,852000,31,35.699059999999996,-0.63588,101.0,Africa__Algiers
DZ,CITY,Ouargla,26700,Ouargla Province,133024,30,31.94932,5.325019999999999,170.0,Africa__Algiers
DZ,CITY,Oum el Bouaghi,26666,Oum El Bouaghi Province,100821,04,35.875409999999995,7.11353,902.0,Africa__Algiers
DZ,CITY,Relizane,26637,Relizane Province,130094,48,35.73734,0.55599,98.0,Africa__Algiers
DZ,CITY,Saïda,26598,Saïda Province,127497,20,34.83033,0.15170999999999998,980.0,Africa__Algiers
DZ,CITY,Sidi Bel Abbès,26601,Sidi Bel Abbès Province,191769,22,35.18994,-0.63085,492.0,Africa__Algiers
DZ,CITY,Skikda,26813,Skikda Province,162702,21,36.87617,6.909210000000001,24.0,Africa__Algiers
DZ,CITY,Souk Ahras,26821,Souk Ahras Province,156745,41,36.286390000000004,7.951110000000001,699.0,Africa__Algiers
DZ,CITY,Sétif,26769,Sétif Province,324000,19,36.19112,5.41373,1096.0,Africa__Algiers
DZ,CITY,Tiaret,25932,Tiaret Province,178915,14,35.37103,1.3169899999999999,978.0,Africa__Algiers
DZ,CITY,Tizi Ouzou,26122,Tizi Ouzou Province,144000,15,36.71182,4.04591,600.0,Africa__Algiers
DZ,CITY,Tlemcen,26146,Tlemcen Province,173531,13,34.87833,-1.315,815.0,Africa__Algiers
DZ,CITY,Tébessa,26706,Tébessa Province,634332,12,35.40417,8.12417,858.0,Africa__Algiers
EC,CITY,Ambato,26467,Tungurahua Province,165185,T,-1.24908,-78.61675,2580.0,America__Guayaquil
EC,CITY,Babahoyo,26246,Los Ríos Province,140534,R,-1.80217,-79.53443,8.0,America__Guayaquil
EC,CITY,Cuenca,26630,Azuay Province,276964,A,-2.90055,-79.00453,2543.0,America__Guayaquil
EC,CITY,Eloy Alfaro,26850,Guayas Province,230839,G,-2.17579,-79.85519000000001,4.0,America__Guayaquil
EC,CITY,Esmeraldas,26855,Esmeraldas,165216,E,0.9592,-79.65397,15.0,America__Guayaquil
EC,CITY,Guayaquil,25971,Guayas Province,2698077,G,-2.19616,-79.88620999999999,4.0,America__Guayaquil
EC,CITY,Ibarra,25942,Imbabura Province,131856,I,0.35170999999999997,-78.12233,,America__Guayaquil
EC,CITY,Latacunga,25991,Cotopaxi Province,175647,X,-0.93521,-78.61554,2750.0,America__Guayaquil
EC,CITY,Loja,26734,Loja Province,448966,L,-3.9931300000000003,-79.20421999999999,2060.0,America__Guayaquil
EC,CITY,Machala,26464,El Oro Province,231260,O,-3.25861,-79.96053,6.0,America__Guayaquil
EC,CITY,Manta,26742,Manabí Province,217553,M,-0.9621200000000001,-80.71271,6.0,America__Guayaquil
EC,CITY,Milagro,26233,Guayas Province,133508,G,-2.13404,-79.59415,12.0,America__Guayaquil
EC,CITY,Portoviejo,26882,Manabí Province,206682,M,-1.0545799999999999,-80.45445,53.0,America__Guayaquil
EC,CITY,Quevedo,26005,Los Ríos Province,207064,R,-1.02863,-79.46351999999999,74.0,America__Guayaquil
EC,CITY,Quito,26597,Pichincha Province,2011388,P,-0.22985,-78.52495,2850.0,America__Guayaquil
EC,CITY,Riobamba,26397,Chimborazo Province,146324,H,-1.67098,-78.64712,2750.0,America__Guayaquil
EC,CITY,Santo Domingo de los Colorados,26173,Santo Domingo de los Tsáchilas Province,270875,SD,-0.25305,-79.17536,550.0,America__Guayaquil
EC,CITY,Tutamandahostel,26386,Pichincha Province,140000,P,-0.19727,-78.4975,2000.0,America__Guayaquil
EE,CITY,Tallinn,26840,Harju County,434562,37,59.43696,24.753529999999998,143.0,Europe__Tallinn
EE,CITY,Tartu,26243,Tartu County,101092,78,58.38061999999999,26.72509,,Europe__Tallinn
EG,CITY,Abū Kabīr,26865,Al Sharqia Governorate,100684,SHR,30.72508,31.67148,17.0,Africa__Cairo
EG,CITY,Al Fayyūm,26362,Faiyum Governorate,315940,FYM,29.30995,30.8418,29.0,Africa__Cairo
EG,CITY,Al Manşūrah,26442,Dakahlia Governorate,439348,DK,31.03637,31.38069,15.0,Africa__Cairo
EG,CITY,Al Maḩallah al Kubrá,26154,Gharbia Governorate,442958,GH,30.97063,31.1669,17.0,Africa__Cairo
EG,CITY,Al Minyā,26127,Minya Governorate,236043,MN,28.10988,30.7503,49.0,Africa__Cairo
EG,CITY,Al Ḩawāmidīyah,26654,Giza Governorate,106841,GZ,29.9,31.25,23.0,Africa__Cairo
EG,CITY,Alexandria,26543,Alexandria Governorate,4870000,ALX,31.201759999999997,29.91582,-1.0,Africa__Cairo
EG,CITY,Arish,26805,North Sinai Governorate,137944,SIN,31.131590000000003,33.79844,15.0,Africa__Cairo
EG,CITY,Aswan,25976,Aswan Governorate,267913,ASN,24.09082,32.89942,99.0,Africa__Cairo
EG,CITY,Asyūţ,26257,Asyut Governorate,420585,AST,27.18096,31.18368,56.0,Africa__Cairo
EG,CITY,Banhā,26064,Qalyubia Governorate,167029,KB,30.459770000000002,31.1842,17.0,Africa__Cairo
EG,CITY,Banī Suwayf,25938,Beni Suef Governorate,193048,BNS,29.074409999999997,31.09785,33.0,Africa__Cairo
EG,CITY,Bilbays,26197,Al Sharqia Governorate,141285,SHR,30.42039,31.56223,17.0,Africa__Cairo
EG,CITY,Bilqās,26314,Dakahlia Governorate,103596,DK,31.21452,31.357979999999998,13.0,Africa__Cairo
EG,CITY,Cairo,26079,Cairo Governorate,9293612,C,30.06263,31.249670000000002,23.0,Africa__Cairo
EG,CITY,Damanhūr,26183,Beheira Governorate,244043,BH,31.03408,30.46823,9.0,Africa__Cairo
EG,CITY,Damietta,26092,Damietta Governorate,206664,DT,31.41648,31.81332,16.0,Africa__Cairo
EG,CITY,Dikirnis,25956,Dakahlia Governorate,137542,DK,31.08898,31.59478,13.0,Africa__Cairo
EG,CITY,Disūq,26675,Kafr el-Sheikh Governorate,102037,KFS,31.132590000000004,30.647840000000002,11.0,Africa__Cairo
EG,CITY,Giza,26400,Giza Governorate,3021542,GZ,30.00944,31.208609999999997,30.0,Africa__Cairo
EG,CITY,Hurghada,26312,Red Sea Governorate,160901,BA,27.257379999999998,33.812909999999995,11.0,Africa__Cairo
EG,CITY,Idfū,26375,Aswan Governorate,133772,ASN,24.97916,32.87722,86.0,Africa__Cairo
EG,CITY,Idkū,25954,Beheira Governorate,210678,BH,31.3073,30.2981,6.0,Africa__Cairo
EG,CITY,Ismailia,26892,Ismailia Governorate,293184,IS,30.60427,32.27225,14.0,Africa__Cairo
EG,CITY,Jirjā,25998,Sohag Governorate,128250,SHG,26.33826,31.891609999999996,70.0,Africa__Cairo
EG,CITY,Kafr ad Dawwār,26825,Beheira Governorate,267370,BH,31.13379,30.129690000000004,5.0,Africa__Cairo
EG,CITY,Luxor,26819,Luxor Governorate,422407,LX,25.698929999999997,32.6421,89.0,Africa__Cairo
EG,CITY,Mallawī,26677,Minya Governorate,142504,MN,27.732640000000004,30.84129,52.0,Africa__Cairo
EG,CITY,Markaz Disūq,144096,Kafr el-Sheikh Governorate,135725,KFS,31.1459,30.71609,,Africa__Cairo
EG,CITY,Markaz Sūhāj,144056,Sohag Governorate,201339,SHG,26.539479999999998,31.675240000000002,,Africa__Cairo
EG,CITY,New Cairo,26310,Cairo Governorate,200000,C,30.03,31.47,271.0,Africa__Cairo
EG,CITY,Port Said,26765,Port Said Governorate,538378,PTS,31.265309999999996,32.3019,6.0,Africa__Cairo
EG,CITY,Qalyūb,26773,Qalyubia Governorate,100495,KB,30.17922,31.2056,22.0,Africa__Cairo
EG,CITY,Qinā,26879,Qena Governorate,235362,KN,26.164179999999998,32.72671,80.0,Africa__Cairo
EG,CITY,Shibīn al Kawm,26201,Monufia Governorate,186345,MNF,30.55258,31.009040000000002,23.0,Africa__Cairo
EG,CITY,Sohag,26669,Sohag Governorate,201339,SHG,26.55695,31.694779999999998,,Africa__Cairo
EG,CITY,Suez,26647,Suez Governorate,488125,SUZ,29.973709999999997,32.526270000000004,11.0,Africa__Cairo
EG,CITY,Tanda,26884,Gharbia Governorate,429503,GH,30.78847,31.001920000000002,12.0,Africa__Cairo
EG,CITY,Zagazig,26607,Al Sharqia Governorate,302840,SHR,30.58768,31.502,16.0,Africa__Cairo
EG,CITY,Ţalkhā,26629,Dakahlia Governorate,157737,DK,31.0539,31.37787,7.0,Africa__Cairo
EG,CITY,Ḩalwān,26576,Cairo Governorate,619293,C,29.841440000000002,31.30084,28.0,Africa__Cairo
ES,CITY,A Coruña,31871,Galicia,246056,GA,43.37135,-8.396,200.0,Europe__Madrid
ES,CITY,Albacete,28196,Castile-La Mancha,173329,CM,38.994240000000005,-1.85643,686.0,Europe__Madrid
ES,CITY,Alcalá de Henares,33614,Community of Madrid,204574,MD,40.48205,-3.35996,588.0,Europe__Madrid
ES,CITY,Alcobendas,33276,Community of Madrid,117040,MD,40.54746,-3.6419699999999997,700.0,Europe__Madrid
ES,CITY,Alcorcón,33155,Community of Madrid,170514,MD,40.34582,-3.8248699999999998,695.0,Europe__Madrid
ES,CITY,Algeciras,28864,Andalusia,121957,AN,36.13326,-5.4505099999999995,20.0,Europe__Madrid
ES,CITY,Alicante,28072,Valencian Community,334887,VC,38.34517,-0.48149,,Europe__Madrid
ES,CITY,Almería,144245,Andalusia,198533,AN,37.16667,-2.33333,,Europe__Madrid
ES,CITY,Arganzuela,33571,Community of Madrid,151965,MD,40.400209999999994,-3.6961800000000005,,Europe__Madrid
ES,CITY,Badajoz,28094,Extremadura,150702,EX,38.87789,-6.970610000000001,185.0,Europe__Madrid
ES,CITY,Badalona,33423,Catalonia,220977,CT,41.45004,2.24741,,Europe__Madrid
ES,CITY,Barakaldo,30331,Basque Country,100881,PV,43.29639,-2.98813,,Europe__Madrid
ES,CITY,Barcelona,33405,Catalonia,1636762,CT,41.38879,2.15899,15.0,Europe__Madrid
ES,CITY,Bilbao,33874,Basque Country,354860,PV,43.26271,-2.92528,19.0,Europe__Madrid
ES,CITY,Burgos,32721,León Province,179906,LE,42.34106,-3.7018400000000002,,Europe__Madrid
ES,CITY,Cadiz,28724,Andalusia,126766,AN,36.526720000000005,-6.2891,11.0,Europe__Madrid
ES,CITY,Carabanchel,33789,Community of Madrid,253678,MD,40.39094,-3.7242,,Europe__Madrid
ES,CITY,Cartagena,28695,Region of Murcia,214802,MC,37.60512,-0.9862299999999999,10.0,Europe__Madrid
ES,CITY,Castelló de la Plana,28554,Valencian Community,180005,VC,39.98567,-0.04935,30.0,Europe__Madrid
ES,CITY,Chamartín,32757,Community of Madrid,143424,MD,40.46206,-3.6766,685.0,Europe__Madrid
ES,CITY,Chamberí,33737,Community of Madrid,145934,MD,40.43404,-3.70379,695.0,Europe__Madrid
ES,CITY,City Center,33755,Community of Madrid,149718,MD,40.41831,-3.70275,673.0,Europe__Madrid
ES,CITY,Ciudad Lineal,32504,Community of Madrid,228171,MD,40.44505,-3.6513199999999997,,Europe__Madrid
ES,CITY,Ciutat Vella,33580,Catalonia,107426,CT,41.38022,2.17319,,Europe__Madrid
ES,CITY,Córdoba,28534,Andalusia,328428,AN,37.89155,-4.77275,120.0,Europe__Madrid
ES,CITY,Delicias,33900,Aragon,110520,AR,41.64928,-0.9075700000000001,183.0,Europe__Madrid
ES,CITY,Donostia / San Sebastián,30598,Basque Country,187415,PV,43.31283,-1.9749900000000002,6.0,Europe__Madrid
ES,CITY,Dos Hermanas,28251,Andalusia,133968,AN,37.28287,-5.92088,,Europe__Madrid
ES,CITY,Eixample,33472,Catalonia,269185,CT,41.38896,2.1617900000000003,,Europe__Madrid
ES,CITY,Elche,28393,Valencian Community,230112,VC,38.26218,-0.70107,96.0,Europe__Madrid
ES,CITY,Fuencarral-El Pardo,33375,Community of Madrid,238756,MD,40.4984,-3.7314,,Europe__Madrid
ES,CITY,Fuenlabrada,32062,Community of Madrid,197836,MD,40.28419,-3.79415,664.0,Europe__Madrid
ES,CITY,Gasteiz / Vitoria,29502,Basque Country,251774,PV,42.84998,-2.6726799999999997,525.0,Europe__Madrid
ES,CITY,Getafe,31353,Community of Madrid,183374,MD,40.30571,-3.73295,623.0,Europe__Madrid
ES,CITY,Gijón,31816,Asturias,277733,AS,43.53573,-5.661519999999999,,Europe__Madrid
ES,CITY,Girona,31003,Catalonia,101852,CT,41.983109999999996,2.8249299999999997,,Europe__Madrid
ES,CITY,Granada,27978,Andalusia,239017,AN,37.18817,-3.60667,812.0,Europe__Madrid
ES,CITY,Gràcia,31382,Catalonia,121502,CT,41.40237,2.1564099999999997,56.0,Europe__Madrid
ES,CITY,Horta-Guinardó,33143,Catalonia,168092,CT,41.418490000000006,2.1677,,Europe__Madrid
ES,CITY,Hortaleza,31926,Community of Madrid,180462,MD,40.47444,-3.6411,672.0,Europe__Madrid
ES,CITY,Huelva,28069,Andalusia,148568,AN,37.26638,-6.94004,,Europe__Madrid
ES,CITY,Jaén,28901,Andalusia,116557,AN,37.769220000000004,-3.79028,573.0,Europe__Madrid
ES,CITY,Jerez de la Frontera,28133,Andalusia,212749,AN,36.68645,-6.13606,56.0,Europe__Madrid
ES,CITY,L'Hospitalet de Llobregat,31376,Catalonia,264923,CT,41.35967,2.10028,,Europe__Madrid
ES,CITY,La Laguna,27675,Canary Islands,157503,CN,28.4853,-16.32014,,Atlantic__Canary
ES,CITY,Las Palmas de Gran Canaria,27816,Canary Islands,382296,CN,28.099729999999997,-15.413429999999998,,Atlantic__Canary
ES,CITY,Latina,33763,Community of Madrid,256644,MD,40.38897,-3.74569,652.0,Europe__Madrid
ES,CITY,Leganés,31092,Community of Madrid,186066,MD,40.32718,-3.7635,685.0,Europe__Madrid
ES,CITY,León,31341,León Province,131680,LE,42.60003,-5.57032,,Europe__Madrid
ES,CITY,Lleida,31146,Catalonia,139834,CT,41.61674,0.6221800000000001,155.0,Europe__Madrid
ES,CITY,Logroño,31773,La Rioja,153402,RI,42.46667,-2.45,389.0,Europe__Madrid
ES,CITY,Madrid,30988,Community of Madrid,3266126,MD,40.4165,-3.70256,667.0,Europe__Madrid
ES,CITY,Marbella,27788,Andalusia,143386,AN,36.51543,-4.88583,22.0,Europe__Madrid
ES,CITY,Mataró,31793,Catalonia,128265,CT,41.54211,2.4445,28.0,Europe__Madrid
ES,CITY,Moncloa-Aravaca,32996,Community of Madrid,116903,MD,40.43547,-3.7317,666.0,Europe__Madrid
ES,CITY,Moratalaz,31271,Community of Madrid,104923,MD,40.40742,-3.64935,,Europe__Madrid
ES,CITY,Murcia,144274,Region of Murcia,1446520,MC,37.98662,-1.1414600000000001,,Europe__Madrid
ES,CITY,Málaga,27072,Andalusia,574654,AN,36.72016,-4.42034,11.0,Europe__Madrid
ES,CITY,Móstoles,31902,Community of Madrid,209184,MD,40.322340000000004,-3.86496,620.0,Europe__Madrid
ES,CITY,Nou Barris,33430,Catalonia,166310,CT,41.441629999999996,2.17727,85.0,Europe__Madrid
ES,CITY,Ourense,30393,Galicia,107742,GA,42.336690000000004,-7.86407,145.0,Europe__Madrid
ES,CITY,Oviedo,30228,Asturias,225973,AS,43.36029,-5.84476,231.0,Europe__Madrid
ES,CITY,Palma,27458,Balearic Islands,416065,PM,39.569390000000006,2.65024,,Europe__Madrid
ES,CITY,Pamplona,30385,Navarre,201653,NC,42.81687,-1.64323,460.0,Europe__Madrid
ES,CITY,Parla,30739,Community of Madrid,115611,MD,40.23604,-3.7675199999999998,,Europe__Madrid
ES,CITY,Puente de Vallecas,30579,Community of Madrid,244151,MD,40.39354,-3.662,633.0,Europe__Madrid
ES,CITY,Retiro,33660,Community of Madrid,126058,MD,40.41317,-3.68307,665.0,Europe__Madrid
ES,CITY,Reus,30474,Catalonia,107211,CT,41.15612,1.10687,,Europe__Madrid
ES,CITY,Sabadell,29988,Catalonia,213644,CT,41.54329,2.10942,,Europe__Madrid
ES,CITY,Salamanca,30614,León Province,152048,LE,40.96882,-5.663880000000001,,Europe__Madrid
ES,CITY,Salamanca,33746,Community of Madrid,147707,MD,40.42972,-3.67975,,Europe__Madrid
ES,CITY,San Blas-Canillejas,33198,Community of Madrid,157367,MD,40.43893,-3.6153699999999995,,Europe__Madrid
ES,CITY,San Nicolás del Puerto,27214,Andalusia,688592,AN,38.0,-5.65,590.0,Europe__Madrid
ES,CITY,Sant Andreu,30895,Catalonia,147732,CT,41.43541,2.18982,,Europe__Madrid
ES,CITY,Sant Martí,33587,Catalonia,235719,CT,41.41814,2.19933,,Europe__Madrid
ES,CITY,Santa Coloma de Gramenet,30689,Catalonia,120593,CT,41.45152,2.2081,,Europe__Madrid
ES,CITY,Santa Cruz de Tenerife,27124,Canary Islands,222417,CN,28.46824,-16.254620000000003,10.0,Atlantic__Canary
ES,CITY,Santander,30215,Cantabria,178465,S,43.46472,-3.80444,,Europe__Madrid
ES,CITY,Sants-Montjuïc,33258,Catalonia,184543,CT,41.37263,2.1546,,Europe__Madrid
ES,CITY,Sarrià,33114,Catalonia,147912,CT,41.40269,2.1162,,Europe__Madrid
ES,CITY,Sarrià-Sant Gervasi,33643,Catalonia,147912,CT,41.40104,2.1394,,Europe__Madrid
ES,CITY,Sevilla,27897,Andalusia,703206,AN,37.38283,-5.97317,,Europe__Madrid
ES,CITY,Tarragona,29839,Catalonia,140323,CT,41.11667,1.25,,Europe__Madrid
ES,CITY,Telde,27453,Canary Islands,100015,CN,27.99243,-15.41915,,Atlantic__Canary
ES,CITY,Terrassa,29120,Catalonia,220556,CT,41.56667,2.01667,,Europe__Madrid
ES,CITY,Tetuán de las Victorias,29217,Community of Madrid,155000,MD,40.45975,-3.6975,,Europe__Madrid
ES,CITY,Torrejón de Ardoz,29622,Community of Madrid,118162,MD,40.45535,-3.46973,,Europe__Madrid
ES,CITY,Torrevieja,27872,Valencian Community,101792,VC,37.97872,-0.6822199999999999,7.0,Europe__Madrid
ES,CITY,Usera,33462,Community of Madrid,141189,MD,40.388659999999994,-3.70035,,Europe__Madrid
ES,CITY,Valencia,27059,Valencian Community,814208,VC,39.46975,-0.37739,15.0,Europe__Madrid
ES,CITY,Valladolid,29734,León Province,311501,LE,41.65518,-4.72372,701.0,Europe__Madrid
ES,CITY,Vigo,29665,Galicia,297355,GA,42.232820000000004,-8.72264,,Europe__Madrid
ES,CITY,Villaverde,29101,Community of Madrid,149003,MD,40.35,-3.7,,Europe__Madrid
ES,CITY,Zaragoza,29737,Aragon,679624,AR,41.65606,-0.87734,214.0,Europe__Madrid
FI,CITY,Espoo,34730,Uusimaa,269802,18,60.2052,24.6522,,Europe__Helsinki
FI,CITY,Helsinki,34314,Uusimaa,642045,18,60.16952,24.93545,17.0,Europe__Helsinki
FI,CITY,Jyväskylä,34439,Central Finland,137368,08,62.24146999999999,25.720879999999998,90.0,Europe__Helsinki
FI,CITY,Kuopio,33951,Pirkanmaa,112117,11,62.89238,27.67703,82.0,Europe__Helsinki
FI,CITY,Lahti,34122,Päijänne Tavastia,118119,16,60.98267,25.66151,,Europe__Helsinki
FI,CITY,Oulu,34408,Northern Ostrobothnia,200526,14,65.01236,25.46816,15.0,Europe__Helsinki
FI,CITY,Tampere,34415,Lapland,225118,10,61.499109999999995,23.78712,,Europe__Helsinki
FI,CITY,Turku,34811,Finland Proper,187604,19,60.451480000000004,22.26869,0.0,Europe__Helsinki
FI,CITY,Vantaa,34611,Uusimaa,214605,18,60.294140000000006,25.04099,,Europe__Helsinki
FR,CITY,Aix-en-Provence,43884,Provence-Alpes-Côte d'Azur,143006,PAC,43.5283,5.449730000000001,,Europe__Paris
FR,CITY,Amiens,43396,Hauts-de-France,143086,HDF,49.9,2.3,106.0,Europe__Paris
FR,CITY,Angers,42919,Pays de la Loire,168279,PDL,47.47381,-0.54774,20.0,Europe__Paris
FR,CITY,Annecy,43359,Auvergne-Rhône-Alpes,126924,ARA,45.90878,6.12565,448.0,Europe__Paris
FR,CITY,Argenteuil,43104,Île-de-France,110388,IDF,48.94788,2.24744,169.0,Europe__Paris
FR,CITY,Besançon,42476,Bourgogne-Franche-Comté,128426,BFC,47.24878,6.01815,281.0,Europe__Paris
FR,CITY,Bordeaux,42572,Nouvelle-Aquitaine,254436,NAQ,44.84044,-0.5805,6.0,Europe__Paris
FR,CITY,Boulogne-Billancourt,42752,Île-de-France,119645,IDF,48.83545,2.2412799999999997,,Europe__Paris
FR,CITY,Brest,42033,Brittany,144899,BRE,48.39029,-4.486280000000001,34.0,Europe__Paris
FR,CITY,Caen,41985,Normandy,110624,NOR,49.18585,-0.35912,8.0,Europe__Paris
FR,CITY,Cergy-Pontoise,43482,Île-de-France,204228,IDF,49.038940000000004,2.07805,,Europe__Paris
FR,CITY,Clermont-Ferrand,41064,Auvergne-Rhône-Alpes,142686,ARA,45.77969,3.08682,,Europe__Paris
FR,CITY,Dijon,41309,Bourgogne-Franche-Comté,155114,BFC,47.31667,5.0166699999999995,410.0,Europe__Paris
FR,CITY,Grenoble,40028,Auvergne-Rhône-Alpes,160649,ARA,45.17869,5.71479,218.0,Europe__Paris
