cityId,stationId,countryCode,type,cityName,regionName,regionCode,lat,lon,population,elevation,timezone,culture_hIndex,culture_cIndex,culture_rIndex,culture_aIndex,culture_iIndex,culture_nIndex,formations_mIndex,formations_rIndex,beach_Index,image_links
163458,ROE00108895,RO,CITY,Municipiul Galaţi,Galați County,GL,45.44078,28.041179999999997,249432,,Europe__Bucharest,76,53,128,14,0,3,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/163458.jpg
99483,ROE00108889,RO,CITY,Bucharest,Bucharest,B,44.43225,26.10626,1883425,70.0,Europe__Bucharest,963,866,1188,431,24,24,7,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/99483.jpg
163716,ROE00108889,RO,CITY,Municipiul Ploieşti,Prahova County,PH,44.942809999999994,26.021160000000002,209945,,Europe__Bucharest,110,103,146,4,0,3,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/163716.jpg
97286,ROE00108889,RO,CITY,Ploieşti,Prahova County,PH,44.95,26.01667,228851,,Europe__Bucharest,110,101,146,4,0,3,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/97286.jpg
101072,ROE00108889,RO,CITY,Sector 1,Bucharest,B,44.49239,26.04831,225453,,Europe__Bucharest,697,833,1048,407,24,5,5,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/101072.jpg
100960,ROE00108889,RO,CITY,Sector 2,Bucharest,B,44.4528,26.133210000000002,345370,,Europe__Bucharest,749,838,1094,405,24,5,5,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/100960.jpg
100853,ROE00108889,RO,CITY,Sector 3,Bucharest,B,44.4234,26.16874,385439,,Europe__Bucharest,699,832,1084,393,24,5,5,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/100853.jpg
100955,ROE00108889,RO,CITY,Sector 4,Bucharest,B,44.37571,26.12085,287828,,Europe__Bucharest,703,777,1052,385,24,5,5,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/100955.jpg
100119,ROE00108889,RO,CITY,Sector 5,Bucharest,B,44.38808,26.07144,271575,,Europe__Bucharest,717,782,1048,397,24,5,5,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/100119.jpg
100472,ROE00108889,RO,CITY,Sector 6,Bucharest,B,44.435790000000004,26.01649,367760,,Europe__Bucharest,707,830,1048,401,24,5,5,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/100472.jpg
99768,ROE00100900,RO,CITY,Buzău,Buzău County,BZ,45.15,26.83333,133116,,Europe__Bucharest,44,38,153,26,0,4,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/99768.jpg
163021,ROE00100900,RO,CITY,Municipiul Buzău,Buzău County,BZ,45.150459999999995,26.82136,115494,,Europe__Bucharest,46,38,157,26,0,8,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/163021.jpg
99315,ROE00100902,RO,CITY,Cluj-Napoca,Cluj County,CJ,46.76667,23.6,324576,,Europe__Bucharest,139,191,402,174,6,26,46,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/99315.jpg
163577,ROE00100902,RO,CITY,Municipiul Cluj-Napoca,Cluj County,CJ,46.77791,23.60512,324576,,Europe__Bucharest,139,191,402,174,6,23,48,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/163577.jpg
99305,ROE00108892,RO,CITY,Constanţa,Constanța County,CT,44.18073,28.634320000000002,303399,,Europe__Bucharest,74,164,167,33,0,18,0,0,6,https://travelapiimages.s3.eu-central-1.amazonaws.com/99305.jpg
163491,ROE00108892,RO,CITY,Municipiul Constanţa,Constanța County,CT,44.21414,28.61862,283872,,Europe__Bucharest,66,156,159,33,0,12,0,0,10,https://travelapiimages.s3.eu-central-1.amazonaws.com/163491.jpg
98850,ROE00108893,RO,CITY,Craiova,Dolj County,DJ,44.31667,23.8,304142,,Europe__Bucharest,80,58,121,18,0,4,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/98850.jpg
163385,ROE00108893,RO,CITY,Municipiul Craiova,Dolj County,DJ,44.31943,23.80875,269506,,Europe__Bucharest,80,58,121,18,0,4,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/163385.jpg
98738,ROE00108896,RO,CITY,Iaşi,Iași County,IS,47.16667,27.6,318012,,Europe__Bucharest,211,331,491,71,6,27,30,0,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/98738.jpg
163763,ROE00108896,RO,CITY,Municipiul Iaşi,Iași County,IS,47.161840000000005,27.584509999999998,290422,,Europe__Bucharest,211,331,497,71,6,27,30,0,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/163763.jpg
97141,ROE00108896,RO,CITY,Munteni,Iași County,IS,47.3153,27.13839,318012,200.0,Europe__Bucharest,10,0,22,0,6,0,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/97141.jpg
163389,ROE00108901,RO,CITY,Municipiul Sibiu,Sibiu County,SB,45.79383,24.13533,397322,,Europe__Bucharest,238,248,304,120,0,32,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/163389.jpg
96710,ROE00108901,RO,CITY,Sibiu,Sibiu County,SB,45.8,24.15,151894,,Europe__Bucharest,244,246,320,122,0,32,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/96710.jpg
163562,ROM00015023,RO,CITY,Municipiul Suceava,Suceava County,SV,47.67457,26.281090000000003,116404,,Europe__Bucharest,26,58,142,2,12,12,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/163562.jpg
96122,ROM00015023,RO,CITY,Suceava,Suceava County,SV,47.63333,26.25,105796,,Europe__Bucharest,28,50,138,2,12,6,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/96122.jpg
100583,RIE00100818,RS,CITY,Belgrade,Central Banat District,02,44.80401,20.46513,1378682,117.0,Europe__Belgrade,810,759,628,886,20,42,60,0,10,https://travelapiimages.s3.eu-central-1.amazonaws.com/100583.jpg
100935,RIE00100814,RS,CITY,Niš,Central Banat District,02,43.32472,21.90333,250000,195.0,Europe__Belgrade,112,44,99,8,0,57,86,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/100935.jpg
100575,RIE00111909,RS,CITY,Novi Sad,Vojvodina,VO,45.251670000000004,19.83694,250439,80.0,Europe__Belgrade,187,129,273,32,0,27,181,0,9,https://travelapiimages.s3.eu-central-1.amazonaws.com/100575.jpg
100757,HUE00152450,RS,CITY,Subotica,Vojvodina,VO,46.1,19.66667,105681,109.0,Europe__Belgrade,25,13,90,10,0,10,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/100757.jpg
105276,SAM00041112,SA,CITY,Abha,'Asir Region,14,18.21639,42.50528,210886,2400.0,Asia__Riyadh,6,6,2,0,0,4,8,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105276.jpg
105479,SAM00040420,SA,CITY,Al Hufūf,Eastern Province,04,25.36467,49.58764,293179,,Asia__Riyadh,34,10,70,28,0,0,16,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105479.jpg
106019,SAM00040420,SA,CITY,Al Mubarraz,Eastern Province,04,25.40768,49.59028,290802,159.0,Asia__Riyadh,34,10,70,28,0,0,18,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/106019.jpg
105547,SAM00040405,SA,CITY,Buraydah,Al-Qassim Region,05,26.32599,43.97497,614093,,Asia__Riyadh,22,33,100,4,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105547.jpg
105687,SAW00032502,SA,CITY,Dammam,Eastern Province,04,26.434420000000003,50.10326,903000,,Asia__Riyadh,52,77,142,9,0,20,14,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105687.jpg
106018,SAW00032502,SA,CITY,Dhahran,Eastern Province,04,26.28864,50.11396,138135,17.0,Asia__Riyadh,26,62,100,3,0,18,10,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/106018.jpg
105685,SAW00032502,SA,CITY,Khobar,Eastern Province,04,26.27944,50.20833,165799,6.0,Asia__Riyadh,26,42,78,3,0,18,8,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105685.jpg
106036,SA000403940,SA,CITY,Ha'il,Ha'il Region,06,27.52188,41.69073,267005,992.0,Asia__Riyadh,38,6,18,0,0,0,20,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/106036.jpg
105250,SAM00040373,SA,CITY,Hafar Al-Batin,Eastern Province,04,28.43279,45.97077,271642,,Asia__Riyadh,2,0,8,0,0,2,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105250.jpg
105153,SA000041024,SA,CITY,Jeddah,Makkah Region,02,21.49012,39.186240000000005,3976000,12.0,Asia__Riyadh,41,80,446,12,0,24,124,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105153.jpg
105621,SAM00041140,SA,CITY,Jizan,Jizan Region,09,16.88917,42.551109999999994,105198,19.0,Asia__Riyadh,4,0,2,0,0,0,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105621.jpg
105807,SAM00041114,SA,CITY,Khamis Mushait,'Asir Region,14,18.3,42.73333,387553,,Asia__Riyadh,0,18,8,2,0,0,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105807.jpg
105952,SAM00041030,SA,CITY,Mecca,Makkah Region,02,21.42664,39.82563,1675368,277.0,Asia__Riyadh,60,25,674,21,0,21,258,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105952.jpg
105666,SA000040430,SA,CITY,Medina,Al Madinah Region,03,24.46861,39.61417,1300000,608.0,Asia__Riyadh,111,25,598,3,0,35,187,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105666.jpg
105103,SA000040430,SA,CITY,Sulţānah,Al Madinah Region,03,24.49258,39.58572,946697,597.0,Asia__Riyadh,111,25,598,3,0,33,95,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105103.jpg
105973,SAM00041128,SA,CITY,Najrān,Najran Region,10,17.49326,44.12766,258573,1293.0,Asia__Riyadh,12,3,6,4,0,21,61,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105973.jpg
105166,SAM00040360,SA,CITY,Qurayyat,Al Jawf Region,12,31.33176,37.34282,102903,498.0,Asia__Riyadh,0,0,2,0,0,0,8,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105166.jpg
105110,SA000040361,SA,CITY,Sakakah,Al Jawf Region,12,29.96974,40.20641,128332,566.0,Asia__Riyadh,9,2,12,0,0,0,22,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105110.jpg
105549,SAM00040375,SA,CITY,Tabuk,Tabuk Region,07,28.3998,36.571509999999996,455450,760.0,Asia__Riyadh,8,4,5,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105549.jpg
105330,SAM00041036,SA,CITY,Ta’if,Makkah Region,02,21.27028,40.41583,530848,1879.0,Asia__Riyadh,7,5,2,0,0,9,61,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105330.jpg
105561,SAM00040439,SA,CITY,Yanbu,Al Madinah Region,03,24.08954,38.0618,300000,,Asia__Riyadh,12,2,14,2,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105561.jpg
165767,SWE00138226,SE,CITY,Borås,Västra Götaland County,O,57.73783,12.940760000000001,112879,,Europe__Stockholm,560,75,207,101,12,12,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165767.jpg
106447,SWE00138914,SE,CITY,Eskilstuna,Södermanland County,D,59.366609999999994,16.5077,106748,26.0,Europe__Stockholm,2976,83,220,240,12,42,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/106447.jpg
165746,SWE00138914,SE,CITY,Eskilstuna Kommun,Södermanland County,D,59.373619999999995,16.49014,106748,,Europe__Stockholm,2964,81,200,240,12,41,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165746.jpg
106663,SWE00139452,SE,CITY,Gävle,Gävleborg County,X,60.674519999999994,17.14174,102314,8.0,Europe__Stockholm,382,56,124,302,30,21,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/106663.jpg
165738,SWE00139452,SE,CITY,Gävle Kommun,Gävleborg County,X,60.6426,17.12066,102314,,Europe__Stockholm,340,56,108,278,36,17,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165738.jpg
106179,SWE00138198,SE,CITY,Göteborg,Västra Götaland County,O,57.707159999999995,11.96679,592042,12.0,Europe__Stockholm,2727,910,1056,1500,42,164,55,0,8,https://travelapiimages.s3.eu-central-1.amazonaws.com/106179.jpg
165736,SWE00138198,SE,CITY,Göteborgs stad,Västra Götaland County,O,57.72288,11.94577,578327,,Europe__Stockholm,2767,910,1083,1547,48,174,61,0,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/165736.jpg
105553,SWE00137836,SE,CITY,Halmstad,Halland County,N,56.674459999999996,12.856760000000001,102457,11.0,Europe__Stockholm,2450,79,228,154,0,36,8,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/105553.jpg
165723,SWE00137836,SE,CITY,Halmstads Kommun,Halland County,N,56.7392,12.97338,102457,,Europe__Stockholm,2382,77,230,104,0,35,8,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165723.jpg
165713,SWE00137636,SE,CITY,Helsingborg,Skåne County,M,56.05648000000001,12.787180000000001,147191,,Europe__Stockholm,974,164,408,152,12,50,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165713.jpg
105727,SWE00138796,SE,CITY,Huddinge,Stockholm County,AB,59.23705,17.981920000000002,112772,,Europe__Stockholm,2704,875,441,475,4,214,116,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105727.jpg
165703,SWE00138796,SE,CITY,Huddinge Kommun,Stockholm County,AB,59.21428,18.01584,112772,,Europe__Stockholm,2106,349,313,245,0,187,68,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165703.jpg
105623,SW000002550,SE,CITY,Jönköping,Jönköping County,F,57.78145,14.156179999999999,140797,104.0,Europe__Stockholm,552,95,287,175,18,47,4,0,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/105623.jpg
105102,SW000008525,SE,CITY,Linköping,Östergötland County,E,58.41086,15.621570000000002,162757,45.0,Europe__Stockholm,2685,161,303,232,12,26,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105102.jpg
165665,SW000008525,SE,CITY,Linköpings Kommun,Östergötland County,E,58.41046,15.6187,162757,,Europe__Stockholm,2685,161,303,232,12,26,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165665.jpg
105725,SWE00137534,SE,CITY,Lund,Skåne County,M,55.70584,13.19321,124741,30.0,Europe__Stockholm,1088,237,733,373,20,116,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105725.jpg
105218,SWE00137534,SE,CITY,Malmö,Skåne County,M,55.605869999999996,13.00073,343650,10.0,Europe__Stockholm,758,322,511,234,30,56,0,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/105218.jpg
165659,SWE00137522,SE,CITY,Lunds Kommun,Skåne County,M,55.668969999999995,13.36408,124741,,Europe__Stockholm,429,76,408,177,2,135,15,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165659.jpg
105652,SWE00138886,SE,CITY,Nacka,Stockholm County,AB,59.31053000000001,18.16372,105130,,Europe__Stockholm,1862,1525,875,1497,64,314,106,0,5,https://travelapiimages.s3.eu-central-1.amazonaws.com/105652.jpg
165642,SWE00138886,SE,CITY,Nacka Kommun,Stockholm County,AB,59.31077,18.17551,105130,,Europe__Stockholm,1824,1555,852,1469,64,300,100,0,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/165642.jpg
105390,SWE00138886,SE,CITY,Stockholm,Stockholm County,AB,59.32938000000001,18.06871,972647,,Europe__Stockholm,2239,1434,1408,2055,80,526,180,0,28,https://travelapiimages.s3.eu-central-1.amazonaws.com/105390.jpg
165583,SWE00138886,SE,CITY,Stockholms Kommun,Stockholm County,AB,59.324780000000004,18.06427,972647,,Europe__Stockholm,2251,1430,1380,2055,80,524,182,0,26,https://travelapiimages.s3.eu-central-1.amazonaws.com/165583.jpg
105886,SWE00138568,SE,CITY,Norrköping,Östergötland County,E,58.594190000000005,16.1826,142818,0.0,Europe__Stockholm,2940,168,235,298,9,36,24,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105886.jpg
165636,SWE00138596,SE,CITY,Norrköpings Kommun,Östergötland County,E,58.61139,16.32092,142818,,Europe__Stockholm,2937,183,227,303,9,36,40,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165636.jpg
105443,SWE00140174,SE,CITY,Umeå,Västerbotten County,AC,63.828419999999994,20.25972,128587,12.0,Europe__Stockholm,362,169,136,308,18,39,53,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/105443.jpg
165511,SWE00140174,SE,CITY,Umeå Kommun,Västerbotten County,AC,63.829919999999994,20.254839999999998,128587,,Europe__Stockholm,368,169,136,308,18,35,57,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/165511.jpg
105887,SWE00139148,SE,CITY,Uppsala,Uppsala County,C,59.858819999999994,17.63889,229965,15.0,Europe__Stockholm,2815,300,273,307,16,45,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105887.jpg
165551,SWE00139172,SE,CITY,Uppsala Kommun,Uppsala County,C,59.96425,17.77395,229965,,Europe__Stockholm,2952,0,89,304,0,10,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165551.jpg
165536,SWE00139028,SE,CITY,Västerås,Västmanland County,U,59.64914,16.56445,153828,,Europe__Stockholm,2917,107,271,414,10,42,10,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165536.jpg
106053,SWE00138816,SE,CITY,Örebro,Örebro County,T,59.274119999999996,15.2066,155356,34.0,Europe__Stockholm,932,105,214,126,6,47,0,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/106053.jpg
165620,SWE00138816,SE,CITY,Örebro Kommun,Örebro County,T,59.27168,15.28364,155356,,Europe__Stockholm,1316,107,206,112,6,41,2,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/165620.jpg
106691,SIM00014015,SI,CITY,Ljubljana,Ljubljana City Municipality,061,46.05108,14.50513,284355,295.0,Europe__Ljubljana,1487,588,671,1522,80,115,412,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/106691.jpg
106300,SIE00115156,SI,CITY,Maribor,Maribor City Municipality,070,46.55472,15.64667,112325,,Europe__Ljubljana,1126,169,475,2022,38,21,49,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/106300.jpg
107358,ES000078650,SV,CITY,Ahuachapán,Ahuachapán Department,AH,13.921389999999999,-89.845,110511,799.0,America__El_Salvador,38,12,118,2,0,30,54,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107358.jpg
106791,ES000078650,SV,CITY,Sonsonate,Sonsonate Department,SO,13.71889,-89.72417,110501,246.0,America__El_Salvador,34,7,104,4,0,41,52,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/106791.jpg
107965,ES003800510,SV,CITY,Apopa,San Salvador Department,SS,13.807220000000001,-89.17917,131286,404.0,America__El_Salvador,222,145,596,40,0,38,76,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107965.jpg
107833,ES003800510,SV,CITY,Delgado,San Salvador Department,SS,13.72171,-89.16874,120200,620.0,America__El_Salvador,197,142,608,40,0,42,62,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107833.jpg
107313,ES003800510,SV,CITY,Mejicanos,San Salvador Department,SS,13.723970000000001,-89.18799999999999,160317,630.0,America__El_Salvador,203,142,638,42,0,38,54,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107313.jpg
106295,ES003800510,SV,CITY,San Salvador,San Salvador Department,SS,13.68935,-89.18718,567698,658.0,America__El_Salvador,238,150,754,44,0,54,154,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/106295.jpg
107341,ES003800510,SV,CITY,Santa Tecla,La Libertad Department,LI,13.67694,-89.27972,135483,931.0,America__El_Salvador,222,146,678,44,0,22,78,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107341.jpg
107033,ES003800510,SV,CITY,Soyapango,San Salvador Department,SS,13.710239999999999,-89.13989000000001,329708,648.0,America__El_Salvador,193,140,598,40,0,44,58,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107033.jpg
109816,SY000040001,TR,CITY,Nusaybin,Mardin Province,47,37.07028,41.21465,105856,471.0,Europe__Istanbul,89,6,62,8,0,4,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109816.jpg
111030,TUM00017069,TR,CITY,Adapazarı,Sakarya Province,54,40.780559999999994,30.40333,286787,31.0,Europe__Istanbul,33,15,53,9,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/111030.jpg
168754,TUM00017069,TR,CITY,Kartepe,Kocaeli Province,41,40.75246,30.02787,118066,,Europe__Istanbul,101,52,66,12,0,0,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/168754.jpg
168748,TUM00017069,TR,CITY,İzmit,Kocaeli Province,41,40.775209999999994,29.946240000000003,363416,,Europe__Istanbul,121,54,70,12,0,2,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/168748.jpg
109809,TUM00017265,TR,CITY,Adıyaman,Adıyaman Province,02,37.76441,38.27629,304615,2509.0,Europe__Istanbul,18,6,74,2,0,0,16,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109809.jpg
109268,TUM00017190,TR,CITY,Afyonkarahisar,Afyonkarahisar Province,03,38.75667,30.543329999999997,299673,1021.0,Europe__Istanbul,16,18,124,3,0,3,8,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109268.jpg
168786,TUM00017034,TR,CITY,Altınordu,Ordu Province,52,40.94879,37.79572,200807,,Europe__Istanbul,24,7,20,0,0,6,8,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/168786.jpg
110534,TUM00017034,TR,CITY,Giresun,Giresun Province,28,40.91698,38.387409999999996,135920,10.0,Europe__Istanbul,12,3,12,0,0,12,0,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110534.jpg
110371,TUM00017034,TR,CITY,Ordu,Ordu Province,52,40.97782,37.89047,116788,5.0,Europe__Istanbul,18,7,16,0,0,8,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110371.jpg
109501,TUM00017130,TR,CITY,Ankara,Ankara Province,06,39.91987,32.85427,5503985,850.0,Europe__Istanbul,258,329,634,48,0,4,32,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109501.jpg
109866,TUM00017130,TR,CITY,Batikent,Ankara Province,06,39.96833,32.73083,300000,,Europe__Istanbul,172,308,715,44,0,2,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109866.jpg
109252,TUM00017130,TR,CITY,Gölbaşı,Ankara Province,06,39.79043,32.80903,134378,970.0,Europe__Istanbul,96,132,225,14,0,2,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109252.jpg
168770,TUM00017130,TR,CITY,Pursaklar,Ankara Province,06,40.039609999999996,32.90139,143055,,Europe__Istanbul,134,206,617,34,0,2,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/168770.jpg
110431,TUM00017130,TR,CITY,Çankaya,Ankara Province,06,39.9179,32.86268,920890,850.0,Europe__Istanbul,218,320,632,44,0,2,12,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110431.jpg
109535,TUM00017370,TR,CITY,Antakya,Hatay Province,31,36.20655,36.15722,377793,67.0,Europe__Istanbul,52,14,35,4,0,0,12,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109535.jpg
109638,TUM00017300,TR,CITY,Antalya,Antalya Province,07,36.908120000000004,30.695559999999997,2426356,30.0,Europe__Istanbul,151,117,617,125,0,171,48,0,20,https://travelapiimages.s3.eu-central-1.amazonaws.com/109638.jpg
109085,TUM00017234,TR,CITY,Aydın,Aydın Province,09,37.845009999999995,27.83963,191037,65.0,Europe__Istanbul,16,10,142,4,0,4,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109085.jpg
168672,TUM00017234,TR,CITY,Nazilli,Aydın Province,09,37.9357,28.30609,156748,,Europe__Istanbul,26,9,85,10,0,8,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/168672.jpg
109089,TUM00017099,TR,CITY,Ağrı,Ağrı Province,04,39.719440000000006,43.051390000000005,149188,1640.0,Europe__Istanbul,4,0,52,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109089.jpg
109698,TUM00017150,TR,CITY,Balıkesir,Balıkesir Province,10,39.64917,27.88611,331788,70.0,Europe__Istanbul,22,13,170,4,0,0,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109698.jpg
110883,TUM00017022,TR,CITY,Bartın,Bartın Province,74,41.63583,32.3375,155016,,Europe__Istanbul,17,4,30,10,0,12,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110883.jpg
167962,TUM00017022,TR,CITY,Ereğli,Zonguldak Province,67,41.23807,31.605809999999998,175605,,Europe__Istanbul,4,0,22,0,0,6,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/167962.jpg
109899,TUM00017282,TR,CITY,Batman,Batman Province,72,37.88738,41.13221,447106,540.0,Europe__Istanbul,82,15,310,2,0,0,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109899.jpg
111057,TUM00017070,TR,CITY,Bolu,Bolu Province,14,40.73583,31.606109999999997,205525,733.0,Europe__Istanbul,18,5,34,0,0,0,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/111057.jpg
110133,TUM00017070,TR,CITY,Düzce,Düzce Province,81,40.83889,31.163890000000002,240633,160.0,Europe__Istanbul,46,12,234,2,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110133.jpg
109908,TU000017240,TR,CITY,Burdur,Burdur Province,15,37.720279999999995,30.29083,113077,,Europe__Istanbul,7,10,92,0,0,9,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109908.jpg
109256,TU000017240,TR,CITY,Isparta,Isparta Province,32,37.76444,30.552220000000002,258375,1035.0,Europe__Istanbul,26,7,164,18,0,10,8,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109256.jpg
110138,TUM00017116,TR,CITY,Bursa,Bursa Province,16,40.19559,29.060129999999997,2901396,100.0,Europe__Istanbul,155,100,717,50,0,25,24,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110138.jpg
110341,TUM00017116,TR,CITY,İnegol,Bursa Province,16,40.07806,29.51333,268155,293.0,Europe__Istanbul,12,0,6,0,0,2,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110341.jpg
167939,TUM00017116,TR,CITY,İnegöl,Bursa Province,16,40.01193,29.53678,268155,,Europe__Istanbul,10,0,6,0,0,5,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/167939.jpg
109622,TUM00017237,TR,CITY,Denizli,Denizli Province,20,37.77417,29.0875,963464,324.0,Europe__Istanbul,99,45,409,24,0,23,46,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109622.jpg
109235,TUM00017280,TR,CITY,Diyarbakır,Diyarbakır Province,21,37.91363,40.217209999999994,1732396,675.0,Europe__Istanbul,202,26,164,16,0,4,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109235.jpg
